ID Interactor A	ID Interactor B	PSINDB Mapping A	PSINDB Mapping B	Interaction Detection Method	Publication Identifier	Taxid Interactor A	Taxid Interactor B	Host organism	Interaction Types	Biological Role Interactor A	Biological Role Interactor B	Experimental Role Interactor A	Experimental Role Interactor B	Feature interactor A	Feature interactor B	Source Database	Interaction Identifier
uniprot:Q8N3V7	uniprot:Q92974	SYNPO_HUMAN	ARHG2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1472
uniprot:Q8N3V7	uniprot:Q12769	SYNPO_HUMAN	NU160_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1473
uniprot:Q8N3V7	uniprot:Q14203	SYNPO_HUMAN	DCTN1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1474
uniprot:Q8N3V7	uniprot:Q6ZU80	SYNPO_HUMAN	CE128_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1475
uniprot:Q8N3V7	uniprot:Q15758	SYNPO_HUMAN	AAAT_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1476
uniprot:Q8N3V7	uniprot:Q8IUE6	SYNPO_HUMAN	H2A2B_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1477
uniprot:Q8N3V7	uniprot:P17612	SYNPO_HUMAN	KAPCA_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1478
uniprot:Q8N3V7	uniprot:Q8NEU8	SYNPO_HUMAN	DP13B_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1479
uniprot:Q8N3V7	uniprot:Q14204	SYNPO_HUMAN	DYHC1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1480
uniprot:Q8N3V7	uniprot:P12956	SYNPO_HUMAN	XRCC6_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1481
uniprot:Q8N3V7	uniprot:P37802	SYNPO_HUMAN	TAGL2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1482
uniprot:Q8N3V7	uniprot:O15083	SYNPO_HUMAN	ERC2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1483
uniprot:Q8N3V7	uniprot:P63000	SYNPO_HUMAN	RAC1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1484
uniprot:Q8N3V7	uniprot:P63208	SYNPO_HUMAN	SKP1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1485
uniprot:Q8N3V7	uniprot:P00558	SYNPO_HUMAN	PGK1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1486
uniprot:Q8N3V7	uniprot:Q9NQI0	SYNPO_HUMAN	DDX4_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1487
uniprot:Q8N3V7	uniprot:Q04637	SYNPO_HUMAN	IF4G1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1488
uniprot:Q8N3V7	uniprot:Q9BZF9	SYNPO_HUMAN	UACA_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1489
uniprot:Q8N3V7	uniprot:O60884	SYNPO_HUMAN	DNJA2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1490
uniprot:Q8N3V7	uniprot:Q92598	SYNPO_HUMAN	HS105_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1491
uniprot:Q8N3V7	uniprot:Q9Y6R9	SYNPO_HUMAN	CCD61_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1492
uniprot:Q8N3V7	uniprot:Q0D2I5	SYNPO_HUMAN	IFFO1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1493
uniprot:Q8N3V7	uniprot:Q5D862	SYNPO_HUMAN	FILA2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1494
uniprot:Q8N3V7	uniprot:P62760	SYNPO_HUMAN	VISL1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1495
uniprot:Q8N3V7	uniprot:Q07866	SYNPO_HUMAN	KLC1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1496
uniprot:Q8N3V7	uniprot:Q13616	SYNPO_HUMAN	CUL1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1497
uniprot:Q8N3V7	uniprot:P62304	SYNPO_HUMAN	RUXE_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1498
uniprot:Q8N3V7	uniprot:Q8NHS0	SYNPO_HUMAN	DNJB8_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1499
uniprot:Q8N3V7	uniprot:Q9UBB4	SYNPO_HUMAN	ATX10_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1500
uniprot:Q8N3V7	uniprot:P56537	SYNPO_HUMAN	IF6_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1501
uniprot:Q8N3V7	uniprot:Q8IYW5	SYNPO_HUMAN	RN168_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1502
uniprot:Q8N3V7	uniprot:Q9UNL2	SYNPO_HUMAN	SSRG_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1503
uniprot:Q8N3V7	uniprot:O75419	SYNPO_HUMAN	CDC45_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1504
uniprot:Q8N3V7	uniprot:Q5TAP6	SYNPO_HUMAN	UT14C_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1505
uniprot:Q8N3V7	uniprot:O14936	SYNPO_HUMAN	CSKP_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1506
uniprot:Q8N3V7	uniprot:O43617	SYNPO_HUMAN	TPPC3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1507
uniprot:Q8N3V7	uniprot:Q92947	SYNPO_HUMAN	GCDH_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1508
uniprot:Q8N3V7	uniprot:P19367	SYNPO_HUMAN	HXK1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1509
uniprot:Q8N3V7	uniprot:Q9NZ01	SYNPO_HUMAN	TECR_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1510
uniprot:Q8N3V7	uniprot:Q14257	SYNPO_HUMAN	RCN2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1511
uniprot:Q8N3V7	uniprot:Q9UM82	SYNPO_HUMAN	SPAT2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1512
uniprot:Q8N3V7	uniprot:P11177	SYNPO_HUMAN	ODPB_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1513
uniprot:Q8N3V7	uniprot:Q16531	SYNPO_HUMAN	DDB1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1514
uniprot:Q8N3V7	uniprot:O75190	SYNPO_HUMAN	DNJB6_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1515
uniprot:Q8N3V7	uniprot:P42695	SYNPO_HUMAN	CNDD3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1516
uniprot:Q8N3V7	uniprot:P55010	SYNPO_HUMAN	IF5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1517
uniprot:Q8N3V7	uniprot:Q9Y6K8	SYNPO_HUMAN	KAD5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1518
uniprot:Q8N3V7	uniprot:O94854	SYNPO_HUMAN	K0754_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1519
uniprot:Q8N3V7	uniprot:Q10567	SYNPO_HUMAN	AP1B1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1520
uniprot:Q8N3V7	uniprot:P57088	SYNPO_HUMAN	TMM33_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1521
uniprot:Q8N3V7	uniprot:Q9Y3E1	SYNPO_HUMAN	HDGR3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1522
uniprot:Q8N3V7	uniprot:Q9BVJ6	SYNPO_HUMAN	UT14A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1523
uniprot:Q8N3V7	uniprot:P15880	SYNPO_HUMAN	RS2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1524
uniprot:Q8N3V7	uniprot:P07910	SYNPO_HUMAN	HNRPC_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1525
uniprot:Q8N3V7	uniprot:Q9H5V9	SYNPO_HUMAN	STEEP_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1526
uniprot:Q8N3V7	uniprot:Q14103	SYNPO_HUMAN	HNRPD_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1527
uniprot:Q8N3V7	uniprot:Q9HCE7	SYNPO_HUMAN	SMUF1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1528
uniprot:Q8N3V7	uniprot:Q86YM7	SYNPO_HUMAN	HOME1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1529
uniprot:Q8N3V7	uniprot:Q99719	SYNPO_HUMAN	SEPT5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1530
uniprot:Q8N3V7	uniprot:P08574	SYNPO_HUMAN	CY1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1531
uniprot:Q8N3V7	uniprot:Q9NSB4	SYNPO_HUMAN	KRT82_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1532
uniprot:Q8N3V7	uniprot:Q15084	SYNPO_HUMAN	PDIA6_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1533
uniprot:Q8N3V7	uniprot:P23246	SYNPO_HUMAN	SFPQ_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1534
uniprot:Q8N3V7	uniprot:P13987	SYNPO_HUMAN	CD59_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1535
uniprot:Q8N3V7	uniprot:O94973	SYNPO_HUMAN	AP2A2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1536
uniprot:Q8N3V7	uniprot:P40227	SYNPO_HUMAN	TCPZ_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1537
uniprot:Q8N3V7	uniprot:P46783	SYNPO_HUMAN	RS10_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1538
